ID,NAME,SHIRT NAME,CALL NAME,AGE,INJURY TOLERANCE,DRIBBLE STYLE,FK STYLE,PK STYLE,DK STYLE,GOAL CELEBRATION 1,GOAL CELEBRATION 2,GROWTH TYPE,SPECIFIC GROWTH TYPE,CONSISTENCY,STRONG FOOT,FAVOURED SIDE,REGISTERED POSITION,GK,SW,CB,SB,DM,WB,CM,SM,AM,WF,SS,CF,NATIONALITY,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER,FACE TYPE,SKIN COLOR,HEAD HEIGHT,HEAD WIDTH,HEAD POSITION,PRESET FACE NUMBER,BROWS TYPE,BROWS ANGLE,BROWS HEIGHT,EYEBROW SPACING,EYES TYPE,EYES POSITION,EYES ANGLE,EYES LENGTH,EYES WIDTH,EYE COLOR 1,EYE COLOR 2,NOSE TYPE,NOSE HEIGHT,NOSE WIDTH,CHEEK TYPE,CHEEK SHAPE,MOUTH TYPE,MOUTH SIZE,MOUTH POSITION,JAW TYPE,CHIN HEIGHT,CHIN WIDTH,HAIR TYPE,HAIR SHAPE,HAIR FRONT,HAIR VOLUME,HAIR DARKNESS,HAIR COLOR TYPE,HAIR COLOR PATTERN,HAIR COLOR RGB-R,HAIR COLOR RGB-G,HAIR COLOR RGB-B,BANDANA TYPE,BANDANA COLOR,CAP,CAP TYPE,FACIAL HAIR TYPE,FACIAL HAIR COLOR,GLASSES TYPE,GLASSES COLOR,HEIGHT,WEIGHT,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,NECK WARMER,NECKLACE TYPE,NECKLACE COLOR,WRISTBAND,WRISTBAND COLOR,BRACELET TYPE,BRACELET COLOR,GLOVES,FINGER BAND TYPE,SHIRT TYPE,SLEEVE LENGTH,UNDER SHORTS,UNDER SHORTS COLOR,SOCKS TYPE,ANKLE TAPE,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOALKEEPING,TEAMWORK,CONDITION,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,DRIBBLING,TACTICAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW
3997,Bag,B    A    G,9590,22,A,1,1,1,1,N,N,Early,105,4,R,R,CF,0,0,0,0,0,0,0,0,0,0,0,1,England,0,0,R.C. Recreativo de Huelva,4,Build,1,-2,-1,0,1,22,0,0,0,28,0,-2,0,0,1,Dark Grey 2,5,0,0,1,0,17,1,-2,2,-2,3,Straight 2,1,4,1,NA,Pattern,11,63,63,63,NA,White,N,1,N,Same,N,1,187,81,0,0,1,1,0,0,0,-1,-2,2,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,77,37,85,67,69,67,76,71,73,70,74,69,67,60,66,82,71,60,68,90,79,70,82,70,50,71,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,Sazi,S  A  Z  I,9591,33,A,1,1,1,1,N,N,Standard,125,4,R,R,CF,0,0,0,0,0,0,0,0,0,0,1,1,Finland,0,0,R.C. Recreativo de Huelva,1,Build,1,-1,0,0,1,24,0,-3,0,24,0,0,0,0,1,Black 2,6,-2,2,3,0,17,1,-1,1,-1,2,Straight 1,2,12,1,NA,Pattern,9,63,63,63,NA,White,N,1,98,8,N,1,182,77,0,0,1,1,0,0,0,-1,-2,2,N,2,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,79,38,76,74,77,81,81,82,72,73,69,70,71,68,82,81,67,58,60,64,73,72,70,62,50,65,5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,Aunugi,A U N U G I,9592,25,A,1,1,1,1,N,N,Standard/Lasting,110,4,R,B,WF,0,0,0,0,0,0,0,0,0,1,0,1,Cameroon,0,0,AS Nancy-Lorraine,16,Build,4,-1,0,0,1,16,2,-3,0,17,0,-3,0,0,1,Black 2,8,-1,0,1,0,9,0,-1,1,-3,-3,Buzz Cut,1,3,NA,4,Pattern,9,63,63,63,NA,White,N,1,103,8,N,1,183,76,0,0,0,0,0,0,0,0,0,0,N,2,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,78,41,81,81,76,80,70,73,75,68,69,64,70,66,76,71,70,58,58,65,68,67,61,70,50,69,5,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Player1,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Austria,0,0,River Plate,12,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,Player2,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,1,1,0,0,0,0,0,0,0,0,0,Belgium,0,0,C. Gimnastic,9,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,Player3,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,Bulgaria,0,0,River Plate,5,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,Player4,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,1,1,0,0,0,0,0,0,0,0,Croatia,0,0,River Plate,6,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,Player5,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,0,1,0,1,0,0,0,0,0,0,Czech Republic,0,0,C. Gimnastic,14,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,Player6,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,1,0,1,0,0,0,0,0,Denmark,0,0,ADO Den Haag,7,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006,Player7,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,0,0,1,1,0,0,0,0,England,0,0,ADO Den Haag,10,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,Player8,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SM,0,0,0,0,0,1,0,1,1,0,0,0,France,0,0,ADO Den Haag,2,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,Player9,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SM,0,0,0,0,0,0,0,1,1,1,0,0,Germany,0,0,Team B,28,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,Player10,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CF,0,0,0,0,0,0,0,0,1,0,1,1,Greece,0,0,River Plate,13,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,Player11,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,Hungary,0,0,Team B,27,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,Player12,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Ireland,0,0,C. Gimnastic,5,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,Player13,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,1,1,0,0,0,0,0,0,0,0,0,Italy,0,0,Team B,26,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,Player14,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,Netherlands,0,0,Team B,24,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,Player15,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,1,1,0,0,0,0,0,0,0,0,Norway,0,0,Team B,25,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,Player16,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,0,1,0,1,0,0,0,0,0,0,Poland,0,0,Team B,23,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,Player17,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,1,0,1,0,0,0,0,0,Portugal,0,0,Team B,22,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,Player18,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,0,0,1,1,0,0,0,0,Romania,0,0,Team B,21,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,Player19,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SM,0,0,0,0,0,1,0,1,1,0,0,0,Russia,0,0,Team B,20,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,Player20,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SM,0,0,0,0,0,0,0,1,1,1,0,0,Scotland,0,0,Team B,19,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,Player21,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CF,0,0,0,0,0,0,0,0,1,0,1,1,Spain,0,0,Team B,18,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,Player22,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CF,0,0,0,0,0,0,0,0,0,0,0,1,Sweden,0,0,Team B,17,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,Player23,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Switzerland,0,0,Getafe C.F.,5,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,Player24,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,GK,1,0,0,0,0,0,0,0,0,0,0,0,Austria,0,0,Team B,1,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,Player25,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,1,1,0,0,0,0,0,0,0,0,0,Belgium,0,0,Aston Villa FC,2,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,Player26,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CB,0,0,1,0,0,0,0,0,0,0,0,0,Bulgaria,0,0,Team B,3,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,Player27,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,1,1,0,0,0,0,0,0,0,0,Croatia,0,0,Aston Villa FC,9,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,Player28,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SB,0,0,0,1,0,1,0,0,0,0,0,0,Czech Republic,0,0,Olympiacos Piraeus,2,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,Player29,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,1,0,1,0,0,0,0,0,Denmark,0,0,Getafe C.F.,8,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,Player30,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,CM,0,0,0,0,0,0,1,1,0,0,0,0,England,0,0,Team B,7,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,Player31,P L A Y E R,52685,20,A,1,1,1,1,N,N,Standard,-58,4,R,B,SM,0,0,0,0,0,1,0,1,1,0,0,0,France,0,0,Team B,8,Build,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Black 1,1,0,0,1,0,1,0,0,1,0,0,Bald,1,NA,NA,NA,Pattern,1,0,0,0,NA,White,N,1,N,Same,N,1,180,78,0,0,0,0,0,0,0,0,0,0,N,N,White,N,None,None,White,N,N,Standard,Auto,N,Same,Standard,N,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
